Column1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,pca1,pca2
71792,3r23r7Ad7eXi0xKcBYd506,Rev Theory,Halloween Metal Nights,Hell Yeah,0,247613,False,0.355,0.982,3,-3.408,0,0.107,0.00011,3.54e-06,0.0212,0.398,167.889,4,metal,1.6020129054578771,-1.5689280968040478
32376,4pCvnGkf7jveRMKHZosxxB,Rezz,The Silence Is Deafening,Edge,55,223886,False,0.844,0.682,2,-9.556,1,0.0453,0.00207,0.797,0.113,0.352,99.99,4,electronic,-0.3016917327019361,-0.4728180085626127
32218,655sojH8GGEteZTBJOFyy7,Rezz;Dove Cameron,Taste of You,Taste of You,59,167606,False,0.667,0.679,0,-6.616,1,0.0475,0.0064,5.28e-05,0.17,0.32,100.054,4,electronic,0.6556010887715799,-0.06354720836778933
32257,4hR3hQKELrARHNZJ51D14s,Rezz;Grabbitz,Someone Else,Someone Else,60,198947,False,0.644,0.349,2,-5.315,0,0.0364,0.206,3.36e-05,0.125,0.246,94.971,4,electronic,-0.3035367942271944,0.34516939435421423
32273,5YvYKEQEYJp4orh4z3Dnpk,Rezz;PVRIS,Sacrificial,Sacrificial,58,182000,False,0.552,0.564,7,-5.941,1,0.0415,0.0686,0.0131,0.34,0.321,164.952,4,electronic,0.6909087941862004,-0.7476137574781483
32363,5EhnuLMer8qAXEDwmLtyrW,Rezz;Subtronics,Puzzle Box,Puzzle Box,61,212210,False,0.696,0.488,1,-7.508,1,0.0403,0.196,0.836,0.2,0.202,95.064,4,electronic,-1.1177190801465513,-0.9816531881523267
71649,6E78mLTxvTcIYSZf583kgx,Ricardo Iorio,Ayer Deseo Hoy Realidad,Ritmo y Blues Con Armonicas,41,247293,False,0.593,0.772,9,-5.884,1,0.0361,0.0208,1.09e-05,0.347,0.74,118.173,4,metal,1.3678146039102679,0.19405341805076612
71691,3Oylj0SZiK5tpFn5BXYEpZ,Ricardo Iorio,Atesorando los cielos,Justo Que Te Vas,41,287226,False,0.471,0.778,11,-3.941,1,0.0289,0.223,1.84e-05,0.428,0.52,93.969,4,metal,0.8362613293579372,-0.4509457865767875
16593,4RADnYlgyRGpV7tWZJ5JiG,Richard Wagner;Otto Klemperer,The Concertgebouw Orchestra (Volume 14),Richard Wagner / Die Meistersinger von Nürnberg - Overture,0,618160,False,0.217,0.272,0,-17.207,1,0.0365,0.957,0.965,0.617,0.194,96.399,4,classical,-4.257545611832177,-1.9800895296342185
37367,5jGQrDqkxAnsBcZJfvaQg0,Rick James,Happy Haunted Halloween Tunes,Super Freak,0,204600,False,0.857,0.796,9,-6.866,0,0.0527,0.079,0.0,0.0503,0.944,132.528,4,funk,1.7208408564344373,1.690968701149271
37410,5M8e1as5YJkh02XWaM2J5L,Rick James,Helloween Party,Super Freak,3,204600,False,0.857,0.796,9,-6.866,0,0.0527,0.079,0.0,0.0503,0.944,132.528,4,funk,1.7208408564344373,1.690968701149271
37418,1YpHyt9OaNL6Jk2F5pRyCm,Rick James,80s Bangers Vol. 1,Super Freak,1,204600,False,0.857,0.796,9,-6.866,0,0.0527,0.079,0.0,0.0503,0.944,132.528,4,funk,1.7208408564344373,1.690968701149271
37420,1qxWp3d99kXCi037AroSUr,Rick James,Disco Boogie Mood,Super Freak,1,204600,False,0.857,0.796,9,-6.866,0,0.0527,0.079,0.0,0.0503,0.944,132.528,4,funk,1.7208408564344373,1.690968701149271
37421,2byj1f7sfew1edzk5NrHoe,Rick James,Workout Hits 2023,Super Freak,0,204600,False,0.857,0.796,9,-6.866,0,0.0527,0.079,0.0,0.0503,0.944,132.528,4,funk,1.7208408564344373,1.690968701149271
37430,0ZVlFLp6Yl9nHhAcqMzmS9,Rick James,80s Bangers Vol. 2,Give It To Me Baby,0,248626,False,0.693,0.77,11,-6.98,1,0.0762,0.0127,0.000613,0.0655,0.883,119.533,4,funk,1.4041513773865817,1.0607257237464103
37437,6dL5J3pfax49nEyvqz0ZcU,Rick James,Halloween 2022,Super Freak,0,204600,False,0.857,0.796,9,-6.866,0,0.0527,0.079,0.0,0.0503,0.944,132.528,4,funk,1.7208408564344373,1.690968701149271
37601,2dCmGcEOQrMQhMMS8Vj7Ca,Rick James,Street Songs (Deluxe Edition),Super Freak,75,205466,False,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,4,funk,1.3659359366898687,1.8148690401914669
103635,0ZVlFLp6Yl9nHhAcqMzmS9,Rick James,80s Bangers Vol. 2,Give It To Me Baby,0,248626,False,0.693,0.77,11,-6.98,1,0.0762,0.0127,0.000613,0.0655,0.883,119.533,4,soul,1.4041513773865817,1.0607257237464103
103801,2dCmGcEOQrMQhMMS8Vj7Ca,Rick James,Street Songs (Deluxe Edition),Super Freak,75,205466,False,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,4,soul,1.3659359366898687,1.8148690401914669
37363,1V84nWUcaKN1j3vYvxfd5t,Rick James;Teena Marie,Un tecito y a mimir,Fire And Desire,0,436533,False,0.385,0.458,1,-9.5,1,0.0361,0.287,7.43e-05,0.108,0.136,134.673,3,funk,-0.8654318572459125,-0.9006260324491486
103626,1V84nWUcaKN1j3vYvxfd5t,Rick James;Teena Marie,Un tecito y a mimir,Fire And Desire,0,436533,False,0.385,0.458,1,-9.5,1,0.0361,0.287,7.43e-05,0.108,0.136,134.673,3,soul,-0.8654318572459125,-0.9006260324491486
87451,0SsYlkXxZ5vkWOTsKxMfMz,Ricky Nelson,Ricky Sings Again (Expanded Edition / Remastered),Lonesome Town,63,134040,False,0.404,0.193,11,-12.501,1,0.0305,0.794,0.000296,0.103,0.273,77.026,4,r-n-b,-2.6213261934315675,0.5841919897702547
87651,4Y6pdMS2PwGshq1MYcJ9fC,Ricky Nelson,For Your Sweet Love,I Will Follow You,58,146133,False,0.671,0.442,0,-11.595,1,0.0332,0.758,1.63e-05,0.108,0.749,120.774,4,r-n-b,-0.922309976966388,1.8377441543019597
87801,1sM0yZDxUhPQhkDh2CLd6l,Ricky Nelson,Rick Is 21,Travelin' Man - Remastered,61,143200,False,0.723,0.44,2,-10.536,1,0.0319,0.667,0.0,0.128,0.843,123.217,4,r-n-b,-0.508073353601545,2.0700509147438315
81607,2sHYMLUd4nVLxHPKY05Ein,Ricky Rich;Dardan;DJ Gimi-O,Habibi (Albanian Remix),Habibi - Albanian Remix,76,129589,False,0.639,0.728,4,-7.065,0,0.0301,0.0223,0.00384,0.68,0.0996,103.966,4,pop,0.6928935731778076,-1.112659184246089
37959,1oUEVYaAihtqWsWFJjuitL,Rico Dalasam,Fim das Tentativas,Tarde D+,43,188226,False,0.666,0.651,5,-7.27,1,0.0511,0.0236,0.0,0.244,0.372,95.145,4,funk,0.5551804692306338,0.06169835920411646
71687,75PRxVF10tp2Szd2mdHyFq,Riff,Que Sea Rock,Mala Noche,41,247253,False,0.522,0.857,4,-4.941,0,0.0308,0.000157,9.58e-05,0.354,0.538,96.177,4,metal,1.2669854425661133,-0.4813450880717496
71738,5qjZgLx35G3YbZkI8cKlkn,Riff,Que Sea Rock,Lily Malone,40,302586,False,0.512,0.848,11,-5.559,0,0.0365,1.8e-05,0.000269,0.378,0.374,127.616,4,metal,1.213938974443111,-1.0111058853588486
71948,2ZnAe2Af6C6s8B25gtWbCU,Riff,Zona de Nadie (Remasterizado 2016),El Forastero - Remasterizado 2016,38,164013,False,0.485,0.803,5,-9.47,1,0.0805,0.0124,0.0149,0.11,0.857,151.0,4,metal,1.0902583911985182,0.11193154472336542
86624,75PRxVF10tp2Szd2mdHyFq,Riff,Que Sea Rock,Mala Noche,41,247253,False,0.522,0.857,4,-4.941,0,0.0308,0.000157,9.58e-05,0.354,0.538,96.177,4,punk,1.2669854425661133,-0.4813450880717496
86721,5qjZgLx35G3YbZkI8cKlkn,Riff,Que Sea Rock,Lily Malone,40,302586,False,0.512,0.848,11,-5.559,0,0.0365,1.8e-05,0.000269,0.378,0.374,127.616,4,punk,1.213938974443111,-1.0111058853588486
19314,4TvZe6U2SwgEScreWEGA6y,Riley Green,Sad Country Songs,I Let A Damn Good Woman Leave,1,212200,False,0.526,0.583,3,-7.344,1,0.0268,0.0395,3.61e-06,0.0644,0.381,146.229,4,country,0.42391833788603617,-0.38119565347029777
19331,1JmlZodBeJCzYsUMROca9M,Riley Green,Country USA,Jesus And Wranglers,0,183560,False,0.579,0.754,4,-5.249,1,0.0261,0.00805,0.0,0.0803,0.734,124.036,4,country,1.3080212659925468,0.33823523428512514
19346,1PaIRzJB1zB0jCxUPrW9OV,Riley Green,Tailgate Country,Georgia Time,0,221200,False,0.594,0.621,6,-6.23,1,0.0272,0.041,0.0,0.117,0.671,77.005,4,country,0.5933673667794117,0.6794082080646712
19648,3t5tdzQKEqI3wqHIGCdNoB,Riley Green,We Out Here: Live,Hell Of A Way To Go - Live,47,223406,False,0.44,0.472,6,-9.026,1,0.0596,0.86,0.0,0.968,0.548,142.288,4,country,-0.7153391687356291,-0.16703891830657977
19716,0wQCiHAgUJdlBdRtdrnLFK,Riley Green,Riley Green EP,North On 21,44,207360,False,0.614,0.589,6,-8.38,1,0.0351,0.472,0.0,0.109,0.351,148.076,4,country,-0.15870329279505505,0.20072375967994524
19722,5anbo4JjAPHa8UbEmRls05,Riley Green,If It Wasn't For Trucks (Big Machine Radio Release Special),Jesus And Wranglers,45,183560,False,0.579,0.754,4,-5.249,1,0.0261,0.00805,0.0,0.0803,0.734,124.036,4,country,1.3080212659925468,0.33823523428512514
19827,7KFDQGhs0YtDCjmoayP48I,Riley Green,Bury Me In Dixie,Trouble With You,42,168673,False,0.764,0.646,6,-6.919,1,0.0403,0.254,0.0,0.113,0.434,96.041,4,country,0.3942686128762116,0.8271305715181232
19868,7JJyuNGhAiPO1UHZcMITd8,Riley Green,County Line,Play Her Tonight,42,172330,False,0.529,0.906,8,-5.064,0,0.0677,0.265,0.0,0.1,0.836,184.384,4,country,1.6612156074958404,0.10108641060548673
19877,4mbwslolhrTX8PlqGmZ8WE,Riley Green,We Out Here: Live,Dixieland Delight - Live,42,330939,False,0.254,0.909,1,-6.556,1,0.0713,0.00112,0.000334,0.925,0.437,94.32,4,country,0.9911204218203311,-2.080790907276123
19943,5bssn5TFInaosqvW4GQJC8,Riley Green,Hell Of A Way To Go (Acoustic),Hell Of A Way To Go,41,166133,False,0.481,0.74,6,-4.672,1,0.0277,0.0262,0.0,0.157,0.669,150.053,4,country,1.3103826878817804,-0.2888434231044688
103703,2ZwIO3ufWLFYxtEoam9ydu,RINI,My Favourite Clothes,My Favourite Clothes,69,257000,False,0.746,0.339,2,-9.041,1,0.144,0.482,1.36e-05,0.0838,0.291,119.924,4,soul,-0.803273093871288,1.0019844964043745
103853,3A7Etq2wGE9cYqLIma97Tt,RINI,After the Sun,Aphrodite,62,271000,False,0.717,0.298,6,-9.237,0,0.0394,0.555,0.00293,0.0997,0.262,116.039,4,soul,-1.093678722089576,0.9715414727887762
16422,2wY22phYjuEuPV443xlNAx,RIOPY,Stress Free Music,Lullaby,0,206760,False,0.646,0.0897,6,-19.288,1,0.0306,0.989,0.912,0.11,0.0546,82.003,4,classical,-4.694961413810443,0.005640170665017469
32238,3qhW0ioG27ZRFbZn1diK2m,Riot Ten;Rico Act,Rail Breaker (feat. Rico Act),Rail Breaker (feat. Rico Act),51,225116,True,0.661,0.808,0,-5.067,1,0.062,0.00591,6.01e-05,0.112,0.0784,145.128,4,electronic,1.0922896522545211,-0.9443134078341936
32233,0KTJrPkd6OmBRtuBG7OsOy,Riot Ten;Rico Act;Monxx,Rail Breaker (feat. Rico Act) [Remixes],Rail Breaker (feat. Rico Act) - MONXX Remix,42,200111,True,0.733,0.87,5,-3.597,0,0.208,0.00921,6.6e-05,0.108,0.532,145.27,4,electronic,1.8770406912966509,0.1213111122492438
32258,0auAM0mRTL07NNoeCK96sS,Riot Ten;Sullivan King,Body Bag,Body Bag,44,142666,False,0.473,0.958,11,-3.435,0,0.166,7.43e-05,0.0131,0.507,0.493,180.008,4,electronic,2.066280649306502,-1.4659359082606953
32771,0CLaGp0DMEjocSrAtvhcJl,Riot Ten;Young Buck;DJ Afterthought,Mawlee (feat. Young Buck & DJ Afterthought),Mawlee (feat. Young Buck & DJ Afterthought),49,178285,True,0.917,0.505,10,-8.73,0,0.331,0.278,0.00669,0.145,0.267,139.979,4,electronic,0.19664453841031582,0.9438161950173148
86044,0gd85OZzAQWqq3VJGimuy3,Rise Against,Halloween Metal Nights,The Violence,1,228720,False,0.296,0.921,10,-2.468,0,0.0634,4.08e-05,0.000214,0.0804,0.559,183.983,4,punk,1.7645785732917343,-1.5060993056117509
86048,0afzkvZmb1oSEEC9tgDGez,Rise Against,Alternative Christmas 2022,Making Christmas,0,207213,False,0.515,0.97,1,-4.825,1,0.062,6.21e-05,0.00799,0.149,0.609,163.912,4,punk,1.8572824677663178,-0.6827702598076805
86049,0DG6fEabZitI14GPlKvE1M,Rise Against,Alternative Christmas 2022,Making Christmas,0,207213,False,0.515,0.97,1,-4.825,1,0.062,6.21e-05,0.00799,0.149,0.609,163.912,4,punk,1.8572824677663178,-0.6827702598076805
86313,1vcxF91pWs9uNwDROuiCPB,Rise Against,Appeal To Reason,Savior,75,242280,False,0.554,0.932,5,-3.424,0,0.0485,0.00154,0.000142,0.425,0.478,112.49,4,punk,1.6938075334265126,-0.7626590565186661
86515,3NgApo4U2gMHh0TKXntZRq,Rise Against,Nightmare Revisited,Making Christmas,39,206280,False,0.486,0.958,1,-4.762,1,0.0694,3.21e-05,0.0126,0.163,0.595,163.866,4,punk,1.7888354551232037,-0.8101815190149197
86614,7ycK2uijskzxp4cGpGNoCi,Rise Against,The Sufferer & The Witness,Under The Knife,60,165173,False,0.572,0.984,10,-3.847,0,0.0626,0.00052,2.48e-06,0.044,0.524,104.345,4,punk,1.6052349780015622,-0.29481248094102613
86911,2VGQ342iuqj6aSaYbyBQVJ,Rise Against,The Sufferer & The Witness,Prayer Of The Refugee,66,199386,False,0.198,0.977,3,-3.499,0,0.173,0.00131,4.62e-05,0.23,0.351,195.795,4,punk,1.5820834441303295,-2.4908213864925353
87878,5faGdgen5IBXaZixIWOdzu,Rita Coolidge,Best 70s Rock Tunes,We're All Alone,0,220520,False,0.332,0.429,7,-8.376,1,0.0287,0.356,3.1e-05,0.0619,0.242,128.091,4,r-n-b,-0.9349172709024067,-0.7011072260467027
87882,2iHwOGQ2HreSfcBsgYEYrf,Rita Coolidge,Best 70s Rock Tunes,We're All Alone,0,220520,False,0.332,0.429,7,-8.376,1,0.0287,0.356,3.1e-05,0.0619,0.242,128.091,4,r-n-b,-0.9349172709024067,-0.7011072260467027
87884,0sr2pcHb3tnWqIgZU1Urj6,Rita Coolidge,Sweet Home Alabama,We're All Alone,0,220520,False,0.332,0.429,7,-8.376,1,0.0287,0.356,3.1e-05,0.0619,0.242,128.091,4,r-n-b,-0.9349172709024067,-0.7011072260467027
87632,0Lt0cohXv3e1BoykniHBOu,Rita Lee,Acustico (Live),"Nem Luxo, Nem Lixo - Ao Vivo",42,229773,False,0.539,0.622,7,-8.925,1,0.0476,0.228,1.13e-05,0.704,0.228,125.375,4,r-n-b,0.11271310747556977,-0.9498940364473085
87377,5toSzfFqh7gfTLGWW3Z8Zv,Rita Lee;Roberto De Carvalho,Rita Lee,Doce Vampiro,45,268960,False,0.626,0.493,2,-14.668,1,0.0454,0.366,0.000137,0.0873,0.831,135.481,4,r-n-b,-0.5069130965195855,1.429791223497229
87926,1voq70uyXy4i3S1oJP48Hs,Rita Lee;Roberto De Carvalho,Babilônia,Jardins Da Babilônia,40,190960,False,0.618,0.701,0,-11.905,1,0.0611,0.072,0.0,0.0627,0.889,124.449,4,r-n-b,0.5890408984264969,1.0287639339894559
87173,5uDxxT5hBxtOj7qTR0WCoB,Rita Lee;Zélia Duncan,Rita Lee 3001,Pagu,49,234666,False,0.691,0.749,2,-4.486,1,0.0378,0.176,0.0,0.518,0.48,129.623,4,r-n-b,1.2908084295998452,-0.07992788757040156
53525,0Hijswm0F2WNL0vN5e4CyE,Rita Ora,Phoenix (Deluxe),Let You Love Me,56,190013,False,0.521,0.861,10,-3.138,1,0.319,0.261,0.0,0.0682,0.473,191.618,4,house,1.4686063257486568,-0.6564811907092802
53657,73ucpKq91TuejrLHgzDNHK,Rita Ora,Poison,Poison,68,202906,False,0.579,0.738,10,-5.711,1,0.0542,0.0821,1.52e-06,0.232,0.431,124.023,4,house,0.9152531085781918,-0.3178015246046712
53969,54suAFhsGjOKBhrUedu0pm,Rita Ora,Phoenix (Deluxe),Your Song,54,180746,False,0.869,0.621,1,-4.105,1,0.0462,0.159,0.0,0.0506,0.962,117.984,4,house,1.4953317898380467,2.0853418516653766
87500,7caj6X6NMX3tlhWnu1du6V,Ritchie Valens,Ritchie Valens,We Belong Together,69,116626,False,0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,3,r-n-b,-1.7496627950519934,2.3680123793607866
53472,4cG7HUWYHBV6R6tHn1gxrl,Riton;Nightcrawlers;Mufasa & Hypeman;Dopamine,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,82,169153,False,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4,house,2.2045479008313396,0.9170302305731091
51105,7tbzfR8ZvZzJEzy6v0d6el,Ritviz,Dev,Liggi,68,181176,False,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,4,hip-hop,0.8505285493078938,1.1186711373642606
51111,5ZsAhuQ24mWHiduaxJqnhW,Ritviz,Ved,Udd Gaye,67,180413,False,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,4,hip-hop,1.2457987676614395,-0.4088534853109366
51351,322TxW77VZdX9gHynK5Xue,Ritviz,Mimmi,Aaj Na,63,193425,False,0.659,0.345,11,-8.464,1,0.107,0.106,0.0,0.107,0.338,84.761,4,hip-hop,-0.4707693251350033,0.6154959721157403
51357,43mHckutQvJr49nT0UvRxy,Ritviz,Ved,Sage,63,230204,False,0.663,0.412,5,-8.195,0,0.364,0.00434,0.019,0.215,0.356,98.023,4,hip-hop,-0.03825668620746169,0.295330442859863
81655,7tbzfR8ZvZzJEzy6v0d6el,Ritviz,Dev,Liggi,68,181176,False,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,4,pop,0.8505285493078938,1.1186711373642606
81755,5ZsAhuQ24mWHiduaxJqnhW,Ritviz,Ved,Udd Gaye,67,180413,False,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,4,pop,1.2457987676614395,-0.4088534853109366
51157,0YLSjVxSb5FT1Bo8Tnxr8j,Ritviz;Nucleya,Baaraat,Baaraat,66,222096,False,0.678,0.449,4,-9.379,0,0.0869,0.477,0.0,0.536,0.606,100.033,4,hip-hop,-0.3287845740511605,0.9998622689018641
51756,1rDQJd8kzwBRXeoTtojkQn,Ritviz;Nucleya,Baaraat,Roz,59,219240,False,0.833,0.639,5,-6.964,1,0.0676,0.152,0.0,0.101,0.448,102.989,4,hip-hop,0.6583284846022969,0.9699055182638562
81957,0YLSjVxSb5FT1Bo8Tnxr8j,Ritviz;Nucleya,Baaraat,Baaraat,66,222096,False,0.678,0.449,4,-9.379,0,0.0869,0.477,0.0,0.536,0.606,100.033,4,pop,-0.3287845740511605,0.9998622689018641
51754,3uB2mkp8ovjiuJA734dbGe,Ritviz;Seedhe Maut,Dev,Chalo Chalein,59,184370,False,0.461,0.5,1,-9.828,1,0.0614,0.00245,0.03,0.116,0.572,76.176,4,hip-hop,-0.2889641745281337,0.18165446702872695
32169,3OaunNUlXXs5e2PXtNAzzG,RL Grime;24hrs,NOVA,UCLA,68,192000,True,0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,4,electronic,1.3821579014918375,-0.8363498511888532
32550,4ToogKQq58R9TvO40qRuxi,RL Grime;Daya,NOVA,I Wanna Know,56,206727,False,0.432,0.85,10,-4.417,1,0.0771,0.501,6.59e-06,0.203,0.109,82.607,4,electronic,-0.04829751947645554,-0.989422975422434
32674,49Z1VQivkHoY5KGdUwMv5i,RL Grime;Hex Cougar;fknsyd,Sable Valley Summer Vol. 3,Silo (feat. fknsyd),55,247500,False,0.472,0.933,5,-4.985,0,0.195,0.0632,0.367,0.0678,0.326,159.949,4,electronic,0.899272134138771,-1.716633596114997
32864,4GR9MdPIvrkxcEJ4RUbxPk,RL Grime;Jeremy Zucker;Said The Sky,"NOVA (The Remixes, Vol. 1)",Atoms - Said the Sky Remix,48,255117,False,0.519,0.742,3,-3.554,1,0.061,0.315,8.42e-05,0.0836,0.246,127.971,4,electronic,0.535648366138241,-0.6089114702241812
64951,4RMcbb9ITtAESFO6Sg0DLo,RLLBTS;Run Wallace;Golden Ticket Tapes,Sunflakes,Sunflakes,57,134318,False,0.697,0.575,0,-9.67,0,0.0406,0.00291,0.612,0.106,0.685,88.014,4,jazz,-0.29217890999882107,0.19854445181623884
71174,4ZbIwC19U5soz0akMfbUqD,Rob Zombie,Rock & Halloween,Living Dead Girl,2,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,metal,1.2524916974526172,-0.6391493970818457
71185,0X2rK2dB3aEGw1KOK0ioAL,Rob Zombie,Pumpkin Patch Hits,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,metal,1.619240416335234,-0.3230538610731576
71187,1nQYbtP8RwXxA7DwW6Kn38,Rob Zombie,Twisted Halloween Hits,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,metal,1.2524916974526172,-0.6391493970818457
71188,4vvCo9Lxak9UqHVOyFmjFT,Rob Zombie,Pumpkin Patch Hits,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,metal,1.2524916974526172,-0.6391493970818457
71194,2AMjuIoFxAYnQ5PWrRceOP,Rob Zombie,Twisted Halloween Hits,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,metal,1.619240416335234,-0.3230538610731576
71196,0ojuDHW8XG17heZBJHQyXJ,Rob Zombie,Halloween Metal Nights,Superbeast,0,220226,False,0.514,0.975,11,-4.433,0,0.0609,7.65e-05,0.561,0.457,0.309,154.047,4,metal,1.0931721570955264,-2.3195703053999623
71197,7y5uK11sbFNiNEafUvntSL,Rob Zombie,Halloween Scary Party,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,metal,1.619240416335234,-0.3230538610731576
71198,3jcMkuNGMExEorJSML33D9,Rob Zombie,Halloween Metal Nights,Demon Speeding,0,224306,False,0.548,0.809,11,-4.001,0,0.0328,0.000298,2.96e-06,0.156,0.409,133.984,4,metal,1.3188335734476626,-0.6394936067920194
71233,5G4roC38WFtOEF5Jo7vLUR,Rob Zombie,Halloween Hits,Living Dead Girl,2,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,metal,1.2524916974526172,-0.6391493970818457
71235,6AY2zdaF4LJykDhGGE4nv6,Rob Zombie,Helloween Party,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,metal,1.2524916974526172,-0.6391493970818457
71242,2TDtt2AF6IR5iTmVrCM1u8,Rob Zombie,Twisted Halloween Hits,Superbeast,0,220226,False,0.514,0.975,11,-4.433,0,0.0609,7.65e-05,0.561,0.457,0.309,154.047,4,metal,1.0931721570955264,-2.3195703053999623
71243,6VNgUdPze583ZMIqe9EAyF,Rob Zombie,Halloween Metal Nights,Dragula,1,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,metal,1.619240416335234,-0.3230538610731576
71244,7uhmQXCmglHzUEUA0ch9mh,Rob Zombie,Halloween Party 2022,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,metal,1.619240416335234,-0.3230538610731576
71246,6q0hRmeFLlRB25616BLhgy,Rob Zombie,Halloween Party 2022,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,metal,1.2524916974526172,-0.6391493970818457
71247,2i0hWBMyrOXnGv3jWji0Lw,Rob Zombie,Halloween Spooky Party 2022,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,metal,1.619240416335234,-0.3230538610731576
71248,5vp6CNekMfEWWi8FtqUlKx,Rob Zombie,Halloween Spooky Party 2022,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,metal,1.2524916974526172,-0.6391493970818457
71908,6Nm8h73ycDG2saCnZV8poF,Rob Zombie,Hellbilly Deluxe,Dragula,76,222826,False,0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,4,metal,1.5193390992804645,-0.12676065892128685
71183,424WY6p8kPClokqegSpJfV,Rob Zombie;Ozzy Osbourne,Release Your ANGER,Iron Head,0,251200,False,0.527,0.924,6,-4.503,1,0.0367,7.92e-05,0.0671,0.705,0.324,102.036,4,metal,1.377268858806952,-1.4240296506261667
64840,5iLvprNgPn14wije5V6djv,Robert Broberg,Höjdare,Vatten,40,135626,False,0.592,0.535,2,-9.747,1,0.0512,0.351,0.0,0.543,0.564,169.967,4,jazz,0.23894607860117636,0.05274329681367824
64997,2etqMd6kibMrZoPCPd2fMi,Robert Broberg,Höjdare,Mitt lilla fejs & jag,37,79066,False,0.833,0.528,8,-9.582,1,0.238,0.893,0.0,0.604,0.87,133.742,4,jazz,-0.09950219787030828,2.0962741055455374
19991,5hy7nPUIveNGkYEesMv0Is,Robert Earl Keen,Cowboys Don't Cry,Cowboys Don't Cry,40,189657,False,0.681,0.564,7,-6.692,1,0.0448,0.42,0.0,0.098,0.42,88.951,4,country,-0.1525448898372908,0.8288065406782148
87190,1tnZipedfyuRJlxkW8o5za,Robert Palmer,80's,Simply Irresistible,0,254293,False,0.646,0.934,9,-6.955,1,0.0531,0.129,1.03e-05,0.0443,0.698,142.616,4,r-n-b,1.471769477585005,0.3340573499316835
87185,4OIRWMwEHR6oCU7g1QgK0n,Robert Palmer;Eric 'ET' Thorngren,Fiesta temática 80s,Addicted To Love,0,359706,False,0.669,0.81,2,-6.854,1,0.0341,0.408,8.58e-06,0.0614,0.966,111.58,4,r-n-b,0.9409242049303332,1.5090296986686165
16251,6asqetBiSgmO89aqnXbuhT,Robert Schumann;Alfred Brendel,Relajación y siestas,"Kinderszenen, Op. 15: 7. Träumerei",0,150600,False,0.406,0.0151,5,-35.799,1,0.0651,0.996,0.917,0.0946,0.281,134.251,5,classical,-6.4410836806340965,-0.20150621318509268
16267,5fGw0HGVVI8kZk1DsMC3hU,Robert Schumann;Arioso Quartett Wien,Encores,"String Quartet No. 1 in A Minor, Op. 41 No. 1: II. Scherzo. Presto",0,237093,False,0.478,0.34,9,-17.711,0,0.0491,0.882,0.784,0.0678,0.563,106.376,4,classical,-3.366000234129259,0.1609955187491459
