Column1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
87990,79IqXOVude45hrKqtSkIrp,Ultraje a Rigor,18 Anos Sem Tirar,Nada a Declarar,39,180733,True,0.463,0.798,2,-3.937,1,0.128,0.0415,0.0,0.265,0.731,179.879,4,r-n-b
96908,5Ls2oOHU8upwLPEPd8qpCu,Ultramen,Capa Preta,Tubarãozinho,38,303720,False,0.742,0.764,11,-5.231,1,0.0284,0.00368,0.0,0.0964,0.848,121.953,4,samba
87655,34ieem3brfX3EJApCl440A,UM44K,UM44K Acústico,Não dá mais - Acústico,43,188472,False,0.682,0.28,5,-9.501,1,0.0357,0.818,0.0,0.0842,0.755,127.965,4,r-n-b
87255,7cq2nIdClANqlwH4okuYm3,UM44K;Luan Otten,Melhor pensar,Melhor pensar,47,205345,False,0.665,0.431,8,-7.119,1,0.0306,0.416,0.0,0.174,0.698,149.935,4,r-n-b
96201,5RLe1So4QguG1BRLxAY8y7,Umakant Barik,A Gulaphula Helo Helo,A Gulaphula Helo Helo,30,283880,False,0.466,0.904,11,-3.613,0,0.113,0.212,0.0,0.362,0.869,84.58,4,samba
96901,6yzlLDVSrNNU5UdbijfKH4,Umakant Barik;DJ UDAYA SAHU,LAL MANDARA SAMBALPURI (Instrumental Version),LAL MANDARA SAMBALPURI - Instrumental Version,23,94287,False,0.564,0.924,11,-3.337,0,0.109,0.0413,0.0196,0.0843,0.154,164.048,4,samba
96651,1JsRZoFpApwNlihssHunHO,Umakant Barik;Ruku Suna;Pallavi Nayak,Amar Parake,Amar Parake,25,297580,False,0.573,0.995,6,-1.425,0,0.317,0.175,2.39e-06,0.275,0.52,80.146,4,samba
103900,630Ug0XtmhhFvAKo0PNuEI,UMI,Remember Me,Remember Me,67,199226,False,0.84,0.344,5,-8.613,0,0.0374,0.456,3.36e-05,0.35,0.526,111.994,4,soul
103906,4ZaRg5Sf4TKr0YcFRLh7QJ,UMI,Love Language,Love Affair,69,190960,False,0.613,0.488,8,-7.37,1,0.0964,0.129,2.13e-05,0.335,0.183,172.076,4,soul
19621,7uoydebZMtE7Ly3jZVXfFN,Uncle Kracker,Country Car Hits,Drift Away,1,255560,False,0.584,0.66,11,-5.078,1,0.0375,0.18,0.0,0.0979,0.868,151.958,4,country
19628,5u6GO6c0SPTcFdvHXMHvTM,Uncle Kracker,Human - Best Adult Pop Tunes,No Stranger to Shame,0,220493,True,0.627,0.845,7,-3.533,1,0.25,0.0707,0.0,0.359,0.773,170.072,4,country
32957,3rkge8kur9i26zpByFKvBu,Unders,Syria,Syria - Original,51,483000,False,0.717,0.465,3,-13.036,0,0.0405,0.259,0.922,0.145,0.534,104.995,4,electronic
42911,6CADlj5HsdrPnwR2oaFM1X,Unholy Grave,Angry Raw Grinder (Ltd Ed Vinyl LP),Confession,12,75026,False,0.304,0.959,3,-8.706,0,0.0829,0.232,0.974,0.826,0.0623,101.764,4,grindcore
71989,3S6JPjGXviwy7HOOlAzmfB,Until I Wake,Release Your ANGER,Self Medicated,0,189103,False,0.438,0.96,5,-3.482,0,0.0756,9.53e-05,0.00158,0.0943,0.254,144.98,4,metal
19423,0QBFN6bzOfLb42ktCeffpN,Upchurch,Son of the South,Ghost,52,191425,True,0.788,0.572,11,-8.368,1,0.0606,0.705,0.000777,0.123,0.427,118.041,4,country
19495,0EzEP3y1Q5XTFk4P2SZ60t,Upchurch,Creeker,Rattlin Chains,51,151307,True,0.244,0.754,10,-6.082,1,0.0646,0.0726,0.0,0.236,0.45,169.899,4,country
19559,3po0bTgwYIsUIiYPGSJUZr,Upchurch,River Rat,Hank Hill,50,167979,True,0.786,0.798,7,-6.777,1,0.268,0.0579,0.0,0.247,0.714,89.997,4,country
19676,6eb3IuKwccD9xUAOULsBlk,Upchurch,River Rat,Dukes of Hazzard,46,128072,True,0.759,0.644,7,-4.988,1,0.0379,0.000607,0.0,0.125,0.129,139.956,4,country
19723,0cBKPAPnFdtBFjDpTYJeI7,Upchurch,King of Dixie,White Lightning,45,231232,True,0.792,0.577,7,-9.651,1,0.0952,0.0471,2.83e-06,0.167,0.541,139.99,4,country
19780,7BmrtjHe3CSS0vN7XJt80Y,Upchurch,King of Dixie,Traveler,44,166272,True,0.786,0.599,4,-9.949,0,0.0602,0.454,6.95e-06,0.111,0.482,139.975,4,country
19789,2zIXd7qeMY696KKiJrk6r2,Upchurch,King of Dixie,Tunnel Vision,44,150218,True,0.773,0.516,10,-10.011,1,0.0613,0.457,0.0,0.278,0.358,138.944,4,country
19824,3XN9MFTsoo6v3sz1eWalfo,Upchurch,Parachute,Wake Me Up,42,250450,False,0.67,0.575,8,-8.624,1,0.0423,0.0441,0.0,0.231,0.135,124.988,4,country
19826,0iHjqIQdw2IMhD5j23gci7,Upchurch,King of Dixie,Legend,44,221866,True,0.909,0.77,5,-8.364,0,0.271,0.115,0.0,0.106,0.757,146.985,4,country
19844,7Amg1NLsU6NsPUsDzkJn0f,Upchurch,Son of the South,Walking Tall,43,161415,True,0.789,0.572,7,-11.271,1,0.115,0.203,0.0,0.119,0.689,113.021,4,country
19870,1Km9uekyhNf8LzAHflscWg,Upchurch,Hideas: The Album,Hideas 9,43,182122,True,0.942,0.76,10,-6.886,0,0.163,0.0648,5.79e-05,0.134,0.37,110.036,4,country
19875,4ESkWmp6wJZhSQ64KBzYju,Upchurch,King of Dixie,Radio Jam,42,199466,True,0.465,0.612,9,-9.803,1,0.0529,0.304,0.0,0.0407,0.282,79.814,4,country
19882,0fzmhN3dop77DGQmcsi5MJ,Upchurch,Creeker,Bells,42,203882,True,0.528,0.795,1,-5.093,1,0.039,0.00458,0.000264,0.125,0.539,166.007,4,country
19886,4ARjGTiLzJ9KZQMKdb6txM,Upchurch,Everlasting Country,Roots Run Deep,42,213525,False,0.535,0.64,7,-3.055,1,0.0286,0.28,1.29e-05,0.101,0.388,120.03,4,country
19889,6vQl2D1iDIdCusSo1l8iwJ,Upchurch,Creeker,Spotlight,42,172663,True,0.432,0.692,10,-6.539,1,0.0337,0.000363,0.0,0.149,0.373,171.999,4,country
19925,1IC1rnzhDBXWkB20bHly9G,Upchurch,Creeker 2,Hillbilly Psycho,41,250218,True,0.488,0.737,4,-6.782,1,0.0941,0.0131,0.0,0.349,0.272,147.676,4,country
19928,2PGKzBxAvi1KOn9pSpHZcx,Upchurch,River Rat,Busy,41,182050,True,0.806,0.873,1,-4.787,1,0.243,0.00872,0.0,0.0897,0.705,140.031,4,country
19930,2tEMqkUo0QCtGOyUATJRxZ,Upchurch,River Rat,Don't Come Knockin,41,204012,True,0.67,0.717,11,-7.688,1,0.111,0.00406,0.0,0.166,0.313,129.973,4,country
19970,0F0Hu3MIenJyvk7rdt00L4,Upchurch,Supernatural,Who,41,168797,True,0.853,0.791,2,-9.402,1,0.246,0.0942,0.0,0.388,0.596,117.039,4,country
19982,79YGRx3inck94sMnnsR3ra,Upchurch,Same Ol Same Ol,Different Cloth,40,149998,False,0.615,0.737,7,-4.084,1,0.0268,0.00357,8.75e-06,0.0995,0.629,89.99,4,country
19989,5FmALWOtlwXn4clL4i8IPQ,Upchurch,Son of the South,Vibes,41,202153,True,0.898,0.518,1,-10.12,1,0.0526,0.0267,0.00936,0.132,0.307,129.973,4,country
19998,7plI8XMJN3vIlPpSQAeIuR,Upchurch,Creeker,Blow My Smoke,41,202866,True,0.449,0.848,4,-5.584,0,0.0669,0.0152,0.0,0.882,0.643,150.039,4,country
19786,67JdxRxKgYprfdEpb3VqHb,Upchurch;Katie Noel;Chucky V,Parachute,Dance with the Devil (feat. Katie Noel & Chucky V),43,244947,True,0.711,0.813,4,-7.085,0,0.0535,0.0248,0.0,0.0941,0.347,159.92,4,country
86564,3ndcNdzfiEEeg4qWsno1jA,Useless ID,State Is Burning,Without a Choice,38,40240,False,0.463,0.991,10,-2.074,0,0.183,0.000133,5.55e-06,0.263,0.419,197.167,4,punk
32288,3kjHeqClSEMX3UVoRmgptj,Usted Señalemelo,Usted Señalemelo,Textos,42,293106,False,0.598,0.36,0,-9.79,1,0.0336,0.282,0.000112,0.107,0.189,135.017,3,electronic
32339,65bYrWdPfqj4HpxSjggtz9,Usted Señalemelo,II,Laser 420,41,260131,True,0.516,0.729,0,-4.926,1,0.0367,0.0257,0.00395,0.399,0.472,130.014,4,electronic
32485,6f093eMPKYMcBeHe6IuiBK,Usted Señalemelo,Usted Señalemelo,Plastilina,39,193706,False,0.51,0.705,7,-8.093,1,0.048,0.000523,0.000119,0.275,0.671,75.977,4,electronic
32590,6MLgJ24KLXzuYqT330yfdz,Usted Señalemelo,Usted Señalemelo,Fusión y Fin,37,189800,False,0.588,0.832,9,-7.543,1,0.0415,0.021,0.00101,0.186,0.523,106.011,4,electronic
32641,36ngsHlecse9B3K7YoON60,Usted Señalemelo,Pastizal,Pastizal,37,232271,False,0.678,0.649,4,-8.305,1,0.0414,0.0297,0.00152,0.222,0.479,104.959,4,electronic
32739,1kIe2StjD4CIusyYvhZmfM,Usted Señalemelo,Usted Señalemelo,Otra Vez,35,233000,False,0.658,0.564,0,-7.884,1,0.0364,0.00137,0.00394,0.0913,0.699,130.018,4,electronic
32795,3xGYklu2vMLWm6SKUwe3h6,Usted Señalemelo,II,F.T,35,250538,False,0.495,0.521,11,-6.493,1,0.0332,0.0119,9.48e-05,0.104,0.207,118.052,3,electronic
32844,0ePGo9caSGEvllezTWOVBE,Usted Señalemelo,II,La Bestia,35,168999,False,0.663,0.0864,9,-17.842,1,0.0355,0.938,0.498,0.321,0.0533,123.926,4,electronic
32994,2vsLYhay0arlPRWJVOsNDq,Usted Señalemelo,II,"Puedo Morir, Puedo Caer",34,246600,False,0.595,0.571,9,-5.257,1,0.0627,0.0612,0.211,0.107,0.519,137.931,4,electronic
32393,0DG7FmtuFl3HDD8MvqvXOx,Usted Señalemelo;Chico Trujillo,II,Siento,40,256819,False,0.401,0.63,7,-6.825,0,0.0437,0.0578,0.0116,0.0744,0.314,135.955,3,electronic
64904,2u3aQ9fMrUaC5vcxRb853x,Utha Likumahuwa,Nada & Apresiasi,Kenikmatan Tersendiri,39,238706,False,0.62,0.624,5,-10.496,1,0.0753,0.885,0.0651,0.246,0.711,88.219,4,jazz
81930,3u947zydbp5jVgVNlaRgv4,Uzair Jaswal,Ek Paheli Leela,Tere Bin Nahi Laage (Male Version),64,222396,False,0.294,0.577,6,-5.952,1,0.0298,0.623,0.0,0.16,0.429,83.171,4,pop
86810,1meHGUDs9KxEuQv5FaQoGc,V-Osasto,Kellokosken Prinsessa,Kellokosken Prinsessa,37,158500,False,0.385,0.875,0,-7.3,1,0.0464,0.000409,4.41e-05,0.341,0.445,164.684,4,punk
16105,0rFdbImiFCvAY8jD2aE391,V. Selvaganesh;Karthik;Chinmayi,Kulla Nari Kootam (Original Motion Picture Soundtrack),Vizhigalile,47,301986,False,0.612,0.518,4,-8.888,0,0.19,0.639,8.47e-05,0.0817,0.527,159.894,4,classical
32840,5g2zTEnrgZQa9MInAahB3h,Valdes,Una Vez Más,Otra Vez,34,244689,False,0.677,0.537,8,-6.273,1,0.0368,0.297,0.000437,0.0863,0.373,74.001,4,electronic
87049,75JjsyGDbAaO2tPvdcYZp8,Valentín Elizalde,En la nada,Lobo Domesticado,0,171426,False,0.751,0.612,10,-3.196,1,0.0361,0.261,2.48e-05,0.359,0.942,116.016,4,r-n-b
87180,0F6ajDDUlAepkLFIyBLS0W,Valentín Elizalde,Las Bandas Románticas,Aunque Te Enamores,50,234453,False,0.6,0.389,0,-7.982,1,0.0327,0.564,0.0,0.0846,0.811,150.309,4,r-n-b
87181,2hHIB7iJW9Pj7sDNqZ2S3g,Valentín Elizalde,17 Exitos en Honor a Mi Padre,La Suavecita,49,195000,False,0.697,0.501,3,-9.477,0,0.0817,0.677,0.000621,0.0529,0.792,113.66,4,r-n-b
87215,17TL9yOtBcUaq4dwq4WBa8,Valentín Elizalde,Ebrio de Amor,Esta Cobardia,48,149465,False,0.544,0.649,1,-5.225,1,0.0548,0.706,1.9e-06,0.272,0.845,137.746,4,r-n-b
87399,3idqrJWsonNKPOvCbwSW6f,Valentín Elizalde,Las Bandas Románticas,Volveré A Amar,46,233280,False,0.821,0.481,3,-6.777,1,0.0317,0.383,0.00136,0.0783,0.96,112.057,4,r-n-b
87427,0PnOZo90GANTX2gFRiqUn7,Valentín Elizalde,17 Exitos en Honor a Mi Padre,Esta Cobardía,45,151920,False,0.551,0.529,1,-8.839,1,0.0729,0.641,9.17e-06,0.207,0.886,137.885,4,r-n-b
87484,4tjXsHj3H4RYPd0vGHmACg,Valentín Elizalde,Flor de Capomo,Flor de Capomo,44,155432,False,0.675,0.313,3,-14.826,1,0.277,0.748,0.000233,0.412,0.978,135.643,4,r-n-b
87624,71j7pKCwVoXQX2U2addBn8,Valentín Elizalde,En Busca Del Amor,En Busca Del Amor,43,163626,False,0.677,0.438,1,-6.421,1,0.0349,0.615,1.31e-06,0.236,0.738,130.571,4,r-n-b
87626,1u7qEu0bZXGHW6gfOKyRfX,Valentín Elizalde,Íconos 25 Éxitos,A Mis Enemigos,43,183573,False,0.811,0.476,3,-5.281,1,0.0508,0.743,8.19e-05,0.0598,0.97,102.538,3,r-n-b
87627,1YLIdBkPxQwklrVk9RlzJP,Valentín Elizalde,En Vivo Desde Villa Juarez Sonora,Catarino Y Los Rurales,43,210946,False,0.375,0.551,3,-8.215,1,0.131,0.493,0.00615,0.135,0.701,145.445,3,r-n-b
87642,5AVJgFRGY7zv55T2XcuJcH,Valentín Elizalde,Las Bandas Románticas,Ya Viene Amaneciendo,43,137053,False,0.765,0.485,5,-4.992,1,0.0345,0.626,0.000341,0.0396,0.984,111.931,4,r-n-b
87670,2h9eJrxNG298kW8ar3Oci9,Valentín Elizalde,Ebrio de Amor,Ebrio de Amor,42,166276,False,0.573,0.593,5,-5.761,1,0.0389,0.207,6.97e-06,0.338,0.964,104.666,4,r-n-b
87830,3efT4wg1RQG0nkKrN2zegl,Valentín Elizalde,Pa' Que Son Pasiones,Pa' Que Son Pasiones,41,192893,False,0.636,0.425,5,-6.357,1,0.0397,0.566,0.0,0.242,0.655,115.978,4,r-n-b
87843,4mGuAAAyVlYdgORnfrTQpQ,Valentín Elizalde,En Vivo Desde Villa Juarez Sonora,Corazon De Oro,41,140080,False,0.355,0.383,10,-8.556,1,0.105,0.471,0.00144,0.422,0.741,177.291,3,r-n-b
32916,46rZgRYU1H5Xnv0n75OGis,Valentino Khan,Deep Down Low,Deep Down Low,55,190476,False,0.794,0.896,5,-1.514,0,0.0677,0.00371,0.615,0.0876,0.5,125.999,4,electronic
32274,2YUVIkvZ2tPEZYTepX6oT9,Valentino Khan;Dillon Francis,Move It,Move It,64,201259,True,0.796,0.894,0,-1.883,1,0.0502,0.000671,0.859,0.0685,0.619,127.009,4,electronic
32776,7z35ELbZv0zResMSqwsoKa,Valentino Khan;Eptic;Lil Jon,Bloodbath,Bloodbath,52,200662,True,0.657,0.996,1,-1.08,1,0.318,0.00696,0.00154,0.484,0.175,150.084,4,electronic
32229,4A9kMqwijHsdsnkoluwkoJ,Valentino Khan;NITTI,Your Body,Your Body,58,157500,False,0.819,0.96,4,-0.166,1,0.0787,0.00374,0.605,0.0382,0.775,128.042,4,electronic
71436,7N3PAbqfTjSEU1edb2tY8j,Van Halen,1984 (Remastered),Jump - 2015 Remaster,78,241599,False,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,4,metal
71777,6QDbGdbJ57Mtkflsg42WV5,Van Halen,1984 (Remastered),Hot for Teacher - 2015 Remaster,71,282746,False,0.552,0.947,2,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631,4,metal
71823,2tAeN2TKlQLOoSPXtARzBV,Van Halen,Van Halen (Remastered),Eruption - 2015 Remaster,65,102080,False,0.225,0.689,8,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,4,metal
71835,05RgAMGypEvqhNs5hPCbMS,Van Halen,1984 (Remastered),Panama - 2015 Remaster,74,210226,False,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,4,metal
71965,72hpTHMLFrO4ErhSQl2FhZ,Van Halen,Balance,Can't Stop Lovin' You,63,247466,False,0.592,0.898,9,-5.194,1,0.0358,0.143,2.29e-06,0.229,0.537,118.006,4,metal
87863,34HzaozRuzF3BSjsMrBqIs,Vanguart,Beijo Estranho,E o Meu Peito Mais Aberto Que o Mar da Bahia,41,289560,False,0.299,0.663,7,-7.279,1,0.0409,0.0288,0.0,0.48,0.427,127.249,4,r-n-b
32760,6XIMNQaEz8tSDNY0GGmGXR,Vanic;SYRE,Close The Distance,Close The Distance,43,246101,False,0.572,0.934,5,-4.152,0,0.0494,0.000838,0.00661,0.168,0.245,117.981,4,electronic
51264,6dgYHmc5yBnQFI4FSCbp6y,Varinder Brar,12 Bande,12 Bande,64,204507,False,0.706,0.693,0,-5.502,1,0.259,0.0123,0.0,0.346,0.838,141.794,4,hip-hop
51486,0eFNR4nWuhgvBw6vSDyVHj,Varinder Brar,Jatt Life,Jatt Life,61,242772,False,0.613,0.583,11,-6.068,0,0.113,0.143,0.0,0.114,0.565,183.982,4,hip-hop
81924,6dgYHmc5yBnQFI4FSCbp6y,Varinder Brar,12 Bande,12 Bande,64,204507,False,0.706,0.693,0,-5.502,1,0.259,0.0123,0.0,0.346,0.838,141.794,4,pop
16308,7d20zqaMNkVeG0xSiO3bAE,Vasantrao Deshpande,Ashtavinayak,Pratham Tula Vandito,40,373560,False,0.284,0.426,9,-12.29,1,0.0385,0.984,0.000659,0.216,0.665,76.365,4,classical
16623,4WsDFOob1LCupVSr89zubS,Vasantrao Deshpande;Rani Varma,Ashtavinayak,Tu Sukhkarta Tu Dukh Harta,29,340986,False,0.292,0.323,6,-16.149,1,0.0419,0.951,0.125,0.421,0.599,83.159,4,classical
19636,2ApAOCbBkN9MyyEYN0HaHq,Vassendgutane,Skrekkraude Rapala,Skrekkraude Rapala,49,187071,False,0.462,0.903,9,-6.761,1,0.033,0.0684,0.0,0.341,0.784,168.034,4,country
19929,78vTiLFfciZ5kiryzaWFbk,Vassendgutane,Ungkar med dobbelseng,Hjortejakt,43,240546,False,0.62,0.828,7,-4.74,1,0.0251,0.0658,0.0,0.293,0.766,107.562,4,country
81918,3z06k8YF9CqX0CGFrlekOK,vaultboy,everything sucks,everything sucks,77,115401,True,0.76,0.371,6,-8.964,1,0.0531,0.00772,0.0,0.0785,0.653,138.023,4,pop
103250,4UeWKazLR1ZwwSVnLw9Ir9,Vaundy,踊り子,踊り子,57,230109,False,0.718,0.475,7,-11.469,1,0.0611,0.845,0.801,0.105,0.678,157.032,4,soul
103406,3lUOzabhWYyRImRszpJGOU,Vaundy,CHAINSAW BLOOD,CHAINSAW BLOOD,75,200997,False,0.528,0.855,0,-5.229,1,0.0953,7.38e-05,1.81e-06,0.281,0.549,146.987,4,soul
103601,3k64vNcgYPkETG7TNgpW4o,Vaundy,裸の勇者,裸の勇者,68,201973,False,0.442,0.888,9,-5.747,0,0.121,0.0127,0.000727,0.2,0.435,163.032,4,soul
103905,3vXdK7DCzJyp1MIh10TJFS,Vaundy,strobo,東京フラッシュ,66,258858,False,0.628,0.634,2,-5.508,1,0.0322,0.00255,7.24e-06,0.0456,0.606,97.99,4,soul
81672,25MPTnqXQB1H6OkwSYUXWx,Ved Sharma,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Malang (Title Track) [From ""Malang - Unleash The Madness""]",66,287374,False,0.384,0.728,7,-6.503,0,0.0623,0.329,1.85e-05,0.329,0.311,156.396,4,pop
16304,7M7iBPqs90p3qLUzsHgAIr,Vedavathi Prabhakar;CHAYA DEVI,Laali Thaali,Godakunna Thelunu Chusi,40,60481,False,0.351,0.481,11,-2.719,1,0.0485,0.697,0.0,0.327,0.777,199.258,4,classical
16458,0OUEXm4QiCS7uOMPOo9Rtp,Vedavathi Prabhakar;CHAYA DEVI,Laali Thaali,Suvvi Suvvaana Ranga,35,85439,False,0.689,0.638,5,-2.467,1,0.0379,0.707,0.0,0.197,0.925,136.884,4,classical
16459,2cObbmBaiGJ644zuWoUypu,Vedavathi Prabhakar;CHAYA DEVI,Laali Thaali,Kotnambula Dhanchare,35,74562,False,0.416,0.477,6,-1.383,0,0.04,0.631,0.0,0.344,0.704,164.972,4,classical
16614,36czVmGMZTubHdfAJEsJIS,Vedavathi Prabhakar;CHAYA DEVI,Laali Thaali,Intimeeda Sukka Podise,31,82870,False,0.519,0.473,4,-2.501,0,0.0368,0.853,0.0,0.323,0.857,137.511,4,classical
16405,1T7UPmoSTpKbxQwiHJLXGW,Veena Sahasrabuddhe,Mahamrityunjaya Shiva - Sacred Morning Mantras,Stotra - Bhawani Shankarau Vande,37,89880,False,0.257,0.374,3,-7.133,1,0.028,0.946,3.33e-06,0.3,0.268,136.999,4,classical
86630,5lUbDI1jw7tErra8ywTJwx,Velhas Virgens,Vocês Não Sabem Como É Bom Aqui Dentro!!,Abre Essas Pernas Pra Mim,39,345173,True,0.513,0.446,9,-9.287,1,0.0626,0.0802,0.0,0.0688,0.646,123.922,4,punk
86882,3cC0Ozz9X4RnEMQw2o69Ee,Velhas Virgens,Retalhos de Cetim (Blues Version),Retalhos de Cetim - Blues Version,37,223061,False,0.334,0.617,9,-5.881,0,0.0436,0.163,3.69e-06,0.241,0.2,180.728,3,punk
42653,4erBXGn60rrXPeolhzbEzx,Venomous Concept,Poisoned Apple,Toxic Kiss,12,55973,False,0.196,0.998,9,-0.921,0,0.0816,0.0022,0.0,0.441,0.027,110.118,4,grindcore
87740,0AzUzlm33acEPEebIv4QHR,Vera Loca,Vera Loca (Ao Vivo),Graffiti - Ao Vivo,42,227480,False,0.415,0.877,1,-5.395,0,0.0305,0.221,0.0,0.97,0.571,96.804,4,r-n-b
42002,6jCR3HZ6KMZWsbQUKdIHMA,Vermin Womb,Decline,Entomb,21,141294,False,0.174,0.972,9,-4.484,1,0.161,1.19e-06,0.896,0.375,0.0773,143.825,1,grindcore
42251,1OBj6j2dmbCIgzTNJKsPNo,Vermin Womb,Decline,Industrialist,16,240564,False,0.194,0.977,10,-5.034,0,0.157,2.26e-06,0.849,0.298,0.117,111.653,4,grindcore
42253,7mVBabnZRz2QkYRbLmuJcC,Vermin Womb,Decline,Slave Money,17,90767,False,0.212,0.975,1,-3.422,1,0.154,9.55e-06,0.783,0.534,0.251,143.309,5,grindcore
42404,1oexgZHM0QTWscWUlwVgLV,Vermin Womb,Denvoid,Denvoid,14,95820,False,0.137,0.998,7,-5.5,1,0.224,1.32e-06,0.96,0.389,0.0242,142.382,4,grindcore
42454,5fXQtkXisWh8zkJ2vIOXY9,Vermin Womb,Decline,Present Day,14,124481,False,0.187,0.989,10,-5.706,0,0.235,1.11e-06,0.908,0.0791,0.0323,143.206,4,grindcore
42602,1iekLB7XV9q5hBotlOhrd5,Vermin Womb,Decline,Rank and File,13,199266,False,0.228,0.989,6,-4.092,1,0.172,1.7e-06,0.901,0.663,0.0785,127.713,4,grindcore
42850,1IiUfh7JvTH5nTWIcZnstv,Vermin Womb,Decline,Inner World,13,49076,False,0.272,0.93,10,-4.225,0,0.216,5.28e-06,0.517,0.124,0.263,112.848,4,grindcore
42854,0wrMoxm6XmCME98neLMkVN,Vermin Womb,Decline,Cancer,13,199752,False,0.304,0.978,11,-4.753,0,0.101,6.37e-06,0.577,0.176,0.21,132.109,4,grindcore
86825,52n1ERzncKXb7zXa3JKBk2,Vesku Jokinen;Sundin Pojat,Juuret,Olen suomalainen,36,229600,False,0.546,0.875,9,-4.343,0,0.0751,0.0554,0.0,0.293,0.648,136.076,4,punk
53367,2wQ411UQL2MRsdAgPRUstT,Vicetone,Walk Thru Fire,Walk Thru Fire,65,194482,False,0.639,0.664,5,-4.926,1,0.0357,0.329,1.53e-06,0.382,0.351,116.028,4,house
53257,02shCNmb6IvgB5jLqKjtkK,Vicetone;Cozi Zuehlsdorff,Nevada,Nevada,71,208561,False,0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,4,house
53310,78v8ad1iLTlfLbam4qvzNu,Vicetone;Daisy Guttridge,Waiting,Waiting,63,205714,False,0.651,0.7,1,-4.264,0,0.0318,0.352,0.0,0.061,0.214,104.964,4,house
53359,3hWfKBt3n7j1xqIy6LA5ve,Vicetone;Tony Igy,Astronomia,Astronomia,68,198095,False,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.093,4,house
53820,3h6M4K3mBtb2ywoYhG7954,Vicetone;Willim;黄霄雲,Wish You Were Here,Wish You Were Here,57,165172,False,0.675,0.563,3,-5.96,1,0.0293,0.7,2.63e-06,0.704,0.571,108.968,4,house
81667,5ACacHdqtOjENeTgh4qfmy,Vicky,Top Notch Gabru,Top Notch Gabru,67,158294,False,0.716,0.77,3,-4.071,0,0.158,0.144,0.0,0.0211,0.924,170.045,4,pop
71699,69zmyMJrufLbIGGC4QO2al,Viernes Verde,Oscuro,Abrazar la Niebla,43,449200,False,0.525,0.641,5,-8.695,1,0.0259,0.000285,0.02,0.111,0.159,138.839,4,metal
32382,78zc6DT7A2ccehmIqef9mT,Vigiland,Friday Night,Friday Night‬‬‬,64,173871,False,0.732,0.668,1,-5.588,0,0.038,0.00113,2.5e-05,0.0775,0.0792,127.995,4,electronic
32525,7bmNm68EEyvggTrJyjrTbJ,Vigiland,UFO,UFO - Trap Edit,55,107348,False,0.731,0.608,0,-6.886,0,0.0489,0.0547,0.00165,0.102,0.358,149.995,4,electronic
32718,7azVJ6AgvPLOum1tppactO,Vigiland,UFO,UFO - Radio Edit,61,144389,False,0.839,0.808,5,-7.005,1,0.114,0.107,0.747,0.186,0.181,128.068,4,electronic
32530,2mSIu1ZPo22Ihx3EwS4E6h,Vigiland;Alexander Tidebrink,Be Your Friend,Be Your Friend‬‬,59,180820,False,0.6,0.754,0,-4.204,1,0.0488,0.0688,0.0,0.151,0.641,128.044,4,electronic
32834,4rJcxFOljjd2sqfgIjksTI,Vigiland;Alexander Tidebrink,We’re The Same‬‬,We’re The Same‬‬,53,174064,False,0.671,0.597,2,-7.891,1,0.0333,0.094,0.0,0.0881,0.363,125.973,4,electronic
32521,5nIrdpo8eXQU3YgZelEXkd,Vigiland;Tham Sway,Shots & Squats,Shots & Squats,64,171799,True,0.807,0.812,5,-5.009,0,0.106,0.00773,0.000501,0.236,0.242,128.012,4,electronic
32869,47bR2GFCDsLlbX8NYbLx9U,Viken Arman,Willow,Close - Your Eyes,55,160500,False,0.809,0.27,7,-13.723,0,0.0781,0.0586,0.901,0.257,0.108,80.009,4,electronic
51032,7mNZUnDWUDidWBFaUpVtOC,Vilen,Chidiya,Chidiya,74,253333,False,0.486,0.494,6,-8.56,1,0.0324,0.715,0.0,0.109,0.414,179.975,4,hip-hop
51106,7Lvxcrbzuz1mNCPkFakS9K,Vilen,Ek Raat,Ek Raat,67,224040,False,0.645,0.534,4,-5.428,0,0.0306,0.147,4.3e-06,0.0858,0.302,90.024,4,hip-hop
51125,7gFzBppKTiKAs38SWOjbO6,Vilen,Kyun Dhunde,Kyun Dhunde,66,70434,False,0.711,0.346,7,-10.162,1,0.0291,0.766,0.0,0.212,0.771,91.993,4,hip-hop
51278,18oO0TSyS9lIW9sioZyCNN,Vilen,Aankhein,Aankhein,63,219428,False,0.416,0.363,6,-8.371,1,0.0294,0.512,1.3e-05,0.106,0.469,140.061,5,hip-hop
51764,24MVilhtBOg06UxlnNOonf,Vilen,Bekaar,Bekaar,58,197307,False,0.605,0.552,10,-7.875,1,0.0296,0.479,0.0,0.0916,0.313,83.958,4,hip-hop
